http://twitter.com/pouvraire/statuses/697803662270267392	screams @ deutsche bahn . __d__	true	negative	Allgemein:negative 	
http://blogs.zentralplus.ch/de/blogs/campusblog/4239967/M%C3%A4%C3%A4s-up!.htm	up ! campus-blog das riesenrad ist ein fester teil der määs . ( bild : emanuel ammon/aura ) määs up ! 6. 10.2015 , 11:22 magenbrot und gebrannte mandeln , riesenräder und ein hau-den-lukas : die määs in luzern kommt für manche oft unangekündigt , was einen zuweilen in bredouille bringt , denn man entkommt ihr einfach nicht . alle jahre wieder . immer dann , wenn die tage kürzer und die nächte länger werden , wenn das laub in allen farben von den bäumen fällt , wenn der sommer sich verabschiedet , wenn die letzten ferienerinnerungen immer weiter in der ferne verbleichen und das semester bereits wieder in vollem gange ist , dann ist määs in luzern . ein ereignis , das auch an der universität luzern und deren studierenden nicht spurlos vorbeigeht . so auch vergangenes jahr . dabei fiel mir an jenem montagmorgen beim gang zur uni noch gar nichts auf . nicht als ich aus der s9 stieg und auch nicht als ich im hug an der ecke beim gleis 14 einen kaffee und einen nussgipfel kaufte . selbst als ich bei den eingangstüren der uni den hau-den-lukas schon fast vor meiner nase hatte , fiel mir noch nichts auf . nichts . es war knapp vor 9 uhr , also etwas früher als ich im normalfall montags an der uni eintreffe , aber ich musste in die bibliothek . obwohl die semesterferien lang genug hätten sein sollen , bin ich mit meiner letzten semesterarbeit nicht dahin gekommen , wo ich eigentlich hätte sein wollen . immer kam etwas dazwischen , ständig war etwas anderes zu tun oder aber es war trotz schlechtem sommer schlicht zu heiss und der see zu nah . umstände eben . diese brachten mich ein wenig unter zeitdruck , weshalb ich mich entschied , an jenem besagten morgen etwas früher zu kommen . mein ambitioniertes ziel war es , die arbeit endlich fertig zu stellen und mich den vorbereitungen für die nahenden bachelorprüfungen zu widmen . ich begab mich in die bibliothek , verteilte meine sachen auf dem tisch , kramte meine notizen heraus und begann bücher zusammenzusuchen , die bei meiner arbeit eventuell von nutzen sein könnten . wie immer hatte ich viel zu viel literatur herausgesucht . mengen , die für eine seminararbeit nicht bearbeitbar sind . in erster linie ging es nun darum , mich ins thema einzulesen und vor allem zu selektionieren , was bedeutet , dass ein grossteil der bücher ungelesen ins regal zurück gestellt würde . s'esch määs z'lozärn das klappte gar nicht so schlecht , bis nach etwa zwei gefühlten stunden ein ton von draussen meine ungeteilte aufmerksamkeit förmlich aus den büchern riss . es war der hau-den-lukas . unverkennbar , grell und von keiner häuserwand in der umgebung zu stoppen , verkündete er allen ringsumher , dass es määs sei . die nächsten zwei wochen würde hier richtig etwas los sein , ob man nun wolle oder nicht bis zum mittagessen konnte ich verdrängen , was draussen lief . doch als ich mit meinen freunden vor der mensa stand , erinnerte der schrille ton des hau-den-lukas ‘ wieder an all das leckere essen an den ständen , an den duft von magenbrot und von gebrannten mandeln und an die riesigen teddybären , die man beim büchsenschiessen als trophäe erobern konnte . nichts hielt uns mehr . die unvernunft siegte und kaum war das erste raclette verdrückt , folgte das erste los am tombolastand , das erste bier und die erste bahn . keine zeile würde ich an diesem tag noch lesen , soviel war mir bereits klar . irgendwie wusste ich da bereits , wie die nächsten zwei wochen vonstattengehen würden . lernen fürs leben natürlich verlief nicht jeder tag so , aber die meisten . darunter zu leiden hatte vor allem der abgabetermin meiner semesterarbeit . ich geriet ein wenig in bredouille bei meinen prüfungsvorbereitungen , aber dennoch hielt ich am ende mein bachelordiplom wie vorgesehen in der hand . in jenem herbst lernte ich etwas , was ich als luzerner eigentlich schon immer hätte wissen müssen . ich binde die määs von nun an in meinen semesterverlauf ein . ich versuche während diesen zwei wochen so wenig wie möglich zu verplanen und mir zwischen meinen gedrängten terminen etwas luft zu verschaffen , damit ich in diesem jahr ohne schlechtes gewissen jenen anlass geniessen kann , der hier in luzern den herbst erst zum herbst macht . blogger/in : peter limacher 28 -jährig, ging in schwarzenberg und malters zur schule und begann nach seiner lehre ein studium an der universität luzern . den bachelor in kulturwissenschaften absolvierte er mit major philosophie und seit dem frühjahr 2015 studiert er im master mit major wissenschaftsforschung . er unterhält sich gerne und wenn ihm mal niemand zuhört , schreibt er , was er zu sagen hat , in diversen textformen nieder . __d__	true	negative		
http://jumpgate.playmassive.de/lets-play/contrast/007-schattenkarussell	: schattenkarussell folge 7 : schattenkarussell der letzte speicherpunkt ist geladen und wir haben endlich die kugel wieder . damit geht es in die schatten und wir positionieren sie direkt unter dem greifarm . der rollt die kugel durch die bahn und letztendlich feuert die kanone erneut auf die tentakel und der weg ist frei . die fahrt kann weitergehen . doch schon nach kurzer zeit müssen wir wieder anhalten , denn der kraken versperrt den weg und wir müssen zum finalen schlag ausholen . natürlich wieder mit hilfe einer kugel , die wir durch die schatten zur kanone transportieren . der kraken ist besiegt und jetzt müssen wir nur noch zusammen mit didi den generator bedienen . und schon ist auch die zweite attraktion repariert . als nächstes muss der ballon repariert werden und dazu müssen wir das pferdekarussell nutzen . didi setzt sich auf eines der pferde und hat ihren spaß und dawn muss mal wieder mit den schatten kämpfen . endlich oben angekommen können wir schon mal die spitze des karussells wieder in gang setzen . __d__	true	negative		
http://twitter.com/Traktion100/statuses/733380263401639936	@markusvoelter eben . 1000 € großstadt/s-bahn-prämie wären fair . __d__	true	negative	Allgemein:negative 	
http://www.zukunft-suedostbayern.info/2015/11/ausfall-rb-27066-ab-muenchen-ost-nach-muenchen-hbf-7/	rb 27066 ab münchen ost nach münchen hbf sehr geehrter leser rb 27066 von münchen ost ab 18:46 uhr nach münchen hbf an 18:56 uhr fällt heute 06.11.2015 aus . grund:verspätung eines anderen zuges.bitte s-bahn benutzen . ihre südostbayernbahn ähnliche beiträge / mehr zum thema : ausfall rb 27069 ab münchen hbf nach münchen ost 6. november 2015 sehr geehrter leser rb 27069 von münchen hbf ab 19:07 … teilausfall rb 27066 ab 18.46 münchen ost bis münchen hbf … 18 . dezember 2014 sehr geehrter herr leser rb 27066 von mühldorf ab 17:35 … ausfall rb 27066 ab mühldorf nach münchen hbf 10 . juni 2014 sehr geehrter leser rb 27066 von mühldorf ab 17:37 uhr … ausfall rb 27066 ab mühldorf nach münchen hbf 4. februar 2015 sehr geehrter leser rb 27066 von mühldorf ab 17:37 uhr … ausfall rb 27066 ab markt schwaben nach münchen hbf 16 . juli 2014 sehr geehrter leser rb 27066 von markt schwaben ab 18:30 … ausfall rb 27033 münchen hbf bis münchen ost 21 . oktober 2015 sehr geehrter leser rb 27033 von münchen hbf ab 9:07 … ausfall rb 27038 münchen ost bis münchen hbf 21 . oktober 2015 sehr geehrter leser rb 27038 von mühldorf ab 7:39 uhr … __d__	true	negative	Sonstige_Unregelmässigkeiten:negative 	
http://www.facebook.com/117194401183/posts/10152701288621184?comment\_id=10152702475816184#117194401183\_10152701288621184\_10152702475816184	: waz zu meinem glück , muss ich nicht die bahn benutzen . aber ich würde mich freuen , wenn , diejenigen , die täglich darauf angewiesen sind , die bahn versuchen zu meiden . fahrgemeinschaften gründen . sammeltaxis buchen , trampen etc . ich weiß , oft geht das gar nicht . warum zeigen die bahnfahrer nicht mal der bahn die rote karte ? __d__	true	negative	Ticketkauf:negative 	
http://twitter.com/mlewandowsky/statuses/662582253546024960	@telekom_hilft das ist ein problem , das ihr angebot betrifft . ihr wlan ist nicht flächendeckend . geld bezahlt , keine leistung . __d__	true	negative	Connectivity:negative 	
http://www.derpatriot.de/-501c5072-154b-4779-9c83-453c70bd608f-ds	will tarifverhandlungen mit evg beenden berlin / ( dpa ) - im streik der konzern und die deutsche bahn heute « verhandlungen » über einen mit der konzern und die gewerkschaft in weimar 21 . die patriot abo - und ( 02941 ), die in lokführergewerkschaft gdl , hat mit arbeitskampf , die in be __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/154699104545439/posts/1285300054818666#154699104545439\_1285300054818666	db navigator für ios erhält update auf version 15.12.0 mit unterstützung für 3 d touch auf iphone 6 s und 6 s + db navigator für ios erhält update auf version 15.12.0 mit unterstützung für 3 d touch auf iphone 6 s und 6 s + db navigator für ios erhält update auf version 15.12.0 mit unterstützung für 3 d touch auf iphone 6 s und 6 s + die deutsche bahn hat im laufe des heutigen tages ein größeres update für die offizielle db navigator app für ios veröffentlicht und im itunes app store zum download freigegeben . die ... … __d__	true	negative	Allgemein:negative 	
http://markt.op-online.de/rhein-main/Reise,+Hotels/categoryId,1500000000/keywords,bahn/suche.htm	- reise , ferienwohnungen , privatunterkünfte in rhein-main günstig buchen deutsche bahn mitfahrer gutschein ich biete einen deutsche bahn mitfahrergutschein an . diesen habe ich im rahmen meines bahncard 50 abos per email von der db erhalten . der gutschein ist vom 17.11.2015 bis zum 10.12.2015 einlösbar . leider kann ich ihn __d__	true	negative	Allgemein:negative 	
http://twitter.com/OptikPixel/statuses/604676469156159488	warten und warten . worauf ? na wie immer , auf die bahn ! wenigstens die verpflegung passt . https://t.co/1v2mhu6ppo __d__	true	negative	Allgemein:negative 	
http://www.dacianer.de/forum/allgemeines-dacia-forum/19175-bundesumweltamt-fordert-ende-von-diesel-verguenstigungen-5.html#44	: bundesumweltamt fordert ende von diesel-vergünstigungen zitat : zitat von duster 13 du musstest noch nie in eine umweltzone ? ich kenne keine größere stadt , die nicht umweltzone wäre . hi die bayern haben auch keine schiffe in der city , deswegen nur 2 umweltzonen der diesel ist dank winterk : - vwagen wieder in allen munde und wird tot geredet . berlin braucht mehr geld von uns autofahrer - da kommt noch was auf uns zu . die blaue umweltzone nur noch mit eur . 6 zu befahren . die frankfurter umweltmenschen denken schon laut nach . - um ein neues verbote für autos mit benziner mit turbo und diesel aus der stadt zu verbannen . es lebe der umweltschutz . schiffe und die bahn sind mitten in der stadt , ohne abgase . mfg __d__	true	negative	Allgemein:negative 	
http://twitter.com/bloggi/statuses/660318585018048513	! dieser artikel geht von rückgang der kfz zahlen aus-sicher nicht mehr nach flüchtlingschaos bei der #bahn https://t.co/af82ifxry1 __d__	true	negative	Allgemein:negative 	
http://www.ice-treff.de/index.php?id=397861	ot]befragte "[ ot]befragte oppermad , wuppertal/wunstorf , montag , 18 . januar 2016 , 08:53 ( vor 38 minuten ) @ blaschke moin , [...] gab hin und wieder dann zwar gemotze - gerne von bc100-fahrgästen ("" sie können mir das schon glauben !"") - aber es geht ja nun nicht ohne . da bin ich kooperativer . ich hoffe auf einen persönlichen nutzen durch die befragung . hach ja , was daran so lustig ist , erschließt sich mir bis heute nicht . massig fahrgäste fanden das wahnsinnig witzig , erstmal zu sagen , dass sie keinen fahrschein haben . wie du schon schreibst : 99,9% hatten dann doch einen . und den zeigten sie mir dann auch . ich habe es nie verstanden , worin in dem verhalten der witz besteht . ich frage mich manchmal allgemein , warum ich daten angeben soll . vielleicht denkt diese klientel auch so . ich sabotiere ziemlich sicher wählerbefragungen . wenn ausgezählt ist , steht das ergebnis fest und meine bescheidenen ansichten sind vom ergebnis ohnehin nur ein bruchteil . nicht grundlos wird geheim gewählt . ଏକ୍ସ ଃ୍ୱର, dirk meine persönliche fgr-olympiade : 1. platz db regio 116 fälle , 2. platz db fernverkehr 44 fälle , 3. platz nwb 11 fälle , 4. platz metronom 2 fälle " __d__	true	negative	Allgemein:negative 	
http://www.tv4wochen.de/fernsehprogramm/sendungsdetails/2411354/360-geo-reportage-myanmar-per-zug-durch-die-zeit.html	° geo reportage | myanmar | per zug durch die zeit | reportagereihe , arte , 09.04.16 , 19:30 uhr 09.04.2016 , 00:45 uhr 20:15 45 minuten d , f 2015 : 19:30 360 ° geo reportage - myanmar - per zug durch die zeit heute | | 19:30 - 20:15 | reportagereihe viele mönche , händler , reisende und schmuggler nutzen täglich eine historische zugverbindung __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/640283166050205/posts/840458282699358#640283166050205\_840458282699358	s-bahnverkehr betroffen : stellwerkstörung am kölner hauptbahnhof ++ stellwerkstörung am kölner hauptbahnhof - s-bahn betroffen ++ erstellt 09.06.2015 symbolbild foto : belibasakis wegen einer stellwerkstörung am kölner hauptbahnhof kommt es am dienstagmorgen zu zugausfällen und verspätungen . alle s-bahn-linien , die am hauptbahnhof verkehren , sind von der störung betroffen , einige fahrten entfallen ganz . wegen einer stellwerkstörung am kölner hauptbahnhof kommt es am dienstagmorgen zu zugausfällen und verspätungen . alle s-bahn-linien , die am hauptbahnhof verkehren , sind von der störung betroffen , einige fahrten entfallen ganz . __d__	true	negative	Sonstige_Unregelmässigkeiten:negative  Zugfahrt:negative 	
http://www.welt.de/regionales/hamburg/article142106481/Vorentscheidung-zur-Elbvertiefung-im-Juli-erwartet.html	hamburg jetzt "" : hsv , wetter , verkehr , mietpreisbremse und grüne " " wir jetzt vor der brust "", betonte fürste . wohlwissend , dass auch der viertplatzierte sehr gute chancen hat , im nachrückverfahren über die weltrangliste ein ticket für rio zu ergattern . "" jetzt geht's von vorne los "", weiß der 30 -jährige. 9. 03 uhr : grüne " __d__	true	negative	Allgemein:negative 	
http://www.bimmertoday.de/2016/02/25/ac-schnitzer-acl2-570-ps-bmw-m235i-tuning/#comment-114798	bin hin und hergerissen . einerseits mag ich ... ich bin hin und hergerissen . einerseits mag ich ja diesen tuning stil , den alpina fährt . eher etwas unauffällig , aber trotzdem mit ordentlich dampf unter der haube , so dass auf der bahn spätestens ab 250 die serien bimmer dumm aus der wäsche gucken . andererseits finde ich den acl2 gerade so scharf , da ist ja auch nichts zu viel dran , das hat alles seinen zweck . die karre hat einfach einen brutalen auf(und an -)tritt. sollen die m4s ruhig wissen , wer sie da gerade vernichtet hat nur bei dem lenkrad musste ich schallend loslachen . ist das ergonomisch so ? und wie viel kostet so ein geschoss am ende ? bekommt man den , wenn man jetzt bestellt , schneller geliefert als nen m2 ( der auf einmal total harmlos wirkt im vergleich ). __d__	true	negative		
http://www.berlinonline.de/themen/kleinanzeigen/detail/402626505/	umweltkarte dezember ab vbb umweltkarte dezember ab abzugeben ab samstag mittag . d. h. ihr könnt noch 6 die karte nutzen ( incl . …… 22.12.2015 um 08:26 uhr 12049 bahn & öpnv 15 __d__	true	negative	Allgemein:negative 	
http://twitter.com/smu1401/statuses/722699532534956033	wie sich die 11 -jährigen kids in der bahn alle mit "" happy 420 "" begrüßen … wahrscheinlich hat ihnen mama etwas oregano in die brownies getan ." __d__	true	negative	Allgemein:negative 	
http://twitter.com/Gnaarz/statuses/628941071045783552	der #bahn mal wieder mehr geschafft als am restlichen tag und dabei noch pünktlich ans ziel . :-) __d__	true	negative	Zugfahrt:negative  Allgemein:negative 	
http://twitter.com/Lisa\_The\_Dragon/statuses/686802586637348864	s-bahn verpasst . __d__	true	negative	Allgemein:negative 	
http://twitter.com/berlineranja/statuses/618482132650983424	bahn kam soeben und fährt los ! __d__	true	negative	Allgemein:negative 	
http://twitter.com/\_exHS/statuses/697942429752696832	rt @ulmerleben : die @db_bahn so : "" oh , die fernbusse setzen uns zu , lass mal 19€ -fahrscheine raushauen ."" @flixbus : "" hier , 1 mio tickets zu 1 …" __d__	true	negative	Allgemein:negative 	
http://www.blogrebellen.de/2015/10/31/zuschauen-und-lernen-meine-herren-werbung/	und lernen , meine herren ! ( werbung ) du kennt das : du sitzt im wichtigen meeting oder -fast noch schlimmer - in der s-bahn und du musst mächtig pinkeln . du kommst aber frühestens in 20 minuten raus um dich zu erleichtern . hättest du dir eben doch einfach die 2 kaffe gespart , jetzt hast du den salat . :/ also bleibt nur gute mine zum bösen spiel heftigem druck . arschbacken zusammenkneifen , wortwörtlich ! doch nicht mehr jedem mann im besten alter gelingt das . ist die beckenbodenmuskulatur erst einmal erschlafft , dann besteht die gefahr in unangenehme situationen zu geraten . dabei ist es eigentlich wirklich einfach , die muskulatur im *hust* intimbereich zu trainieren . dafür muss man noch nicht einmal ins fitness-studio . anspannen und entspannen wie ein solches training aussieht zeigt uns stirling gravitas , der souveräne silberrücken mit der vollen kontrolle . ein echter mann im besten alter , sportlich , stilbewusst und ein gentleman vor dem herren . stirling kennt beschriebenes problem nur zu gut und er wusste es unter kontrolle zu bekommen . bewusste ernährung , keine kippen , wenig alkohol und viel sport ist die grundlage . ein weiterer joker stirlings ist eine übung , die man zu jeder alltagssituation ausführen kann : anspannen und entspannen . väter werden diese übung bereits von schwangerschaftsvorbereitungskurs ihrer frauen kennen ( ja ein echter mann begleitet seine schwangere frau zu solchen kursen !). sie ist ganz einfach : __d__	true	negative	Allgemein:negative 	
